Metric,Naukasana_Stability-l,Santolanasana_Stability-l,Gorakshasana_Stability-l,Trikonasana_Stability-l,Trikonasana_Stability-r,Utkatasana_Stability-l,Tuladandasana_Stability-l,Tuladandasana_Stability-r,Natarajasana_Stability-l,Natarajasana_Stability-r,Garudasana_Stability-l,Garudasana_Stability-r,Natavarasana_Stability-l,Natavarasana_Stability-r,Vrikshasana_Stability-l,Vrikshasana_Stability-r,Pranamasana_Stability-l,Pranamasana_Stability-r,Virabhadrasana_Stability-l,Virabhadrasana_Stability-r,Ardhachakrasana_Stability-l,Tadasana_Stability-l,Katichakrasana_Stability-l,Katichakrasana_Stability-r,Padahastasana_Stability-l,ParivrttaTrikonasana_Stability-l,ParivrttaTrikonasana_Stability-r,TriyakTadasana_Stability-l,TriyakTadasana_Stability-r,Still_Stability-l,simon_mean_2_100,simon_mean_2_-50,simon_mean_2_0,simon_mean_1_0,simon_mean_1_-200,simon_mean_1_200,simon_mean_1_-50,simon_mean_1_-100,simon_mean_1_100,simon_mean_2_200,simon_mean_2_-100,simon_mean_2_50,simon_mean_1_50,simon_mean_2_-200,simon_mean_2_mean,simon_mean_1_mean,simon_mean_mean_mean,iowa_hunch_repeated_1,iowa_hunch_gain_1,iowa_hunch_repeated_2,iowa_hunch_gain_2,iowa_hunch_repeated_3,iowa_hunch_gain_3,iowa_hunch_repeated_4,iowa_hunch_gain_4,iowa_hunch_repeated_top,iowa_hunch_gain_top,iowa_hunch_repeated_bottom,iowa_hunch_gain_bottom,iowa_net_gain,iowa_hunch_gain,dspan_3_digit_min_response_time-forward,dspan_4_digit_min_response_time-forward,dspan_5_digit_min_response_time-forward,dspan_6_digit_min_response_time-forward,dspan_largest_no_of_digits,dspan_7_digit_min_response_time-forward,dspan_8_digit_min_response_time-forward,dspan_9_digit_min_response_time-forward,dspan_10_digit_min_response_time-forward,toh_total_time,toh_total_steps,toh_time_per_step,toh_trial-1_total_steps,toh_trial-1_excess_steps,toh_trial-1_absolute_time,toh_trial-1_perStep_time,toh_trial-2_total_steps,toh_trial-2_excess_steps,toh_trial-2_absolute_time,toh_trial-2_perStep_time,toh_trial-3_total_steps,toh_trial-3_excess_steps,toh_trial-3_absolute_time,toh_trial-3_perStep_time,toh_trial-4_total_steps,toh_trial-4_excess_steps,toh_trial-4_absolute_time,toh_trial-4_perStep_time,toh_trial-5_total_steps,toh_trial-5_excess_steps,toh_trial-5_absolute_time,toh_trial-5_perStep_time,toh_trial-6_total_steps,toh_trial-6_excess_steps,toh_trial-6_absolute_time,toh_trial-6_perStep_time,toh_trial-7_total_steps,toh_trial-7_excess_steps,toh_trial-7_absolute_time,toh_trial-7_perStep_time,toh_trial-8_total_steps,toh_trial-8_excess_steps,toh_trial-8_absolute_time,toh_trial-8_perStep_time,toh_trial-9_total_steps,toh_trial-9_excess_steps,toh_trial-9_absolute_time,toh_trial-9_perStep_time,toh_trial-10_total_steps,toh_trial-10_excess_steps,toh_trial-10_absolute_time,toh_trial-10_perStep_time
toh_trial-5_absolute_time,0.1059561329860942,0.061830270077182718,0.064389440441864315,0.25435102036615315,0.33378229163483825,0.29744495736210913,-0.040646782339969163,-0.040646782339969163,0.11289013912874145,0.16329165868313941,-0.24378576110949254,0.60263959982740889,-0.28711287661475138,0.28731055523766619,0.12439369773316493,0.1893706494847632,-0.26191732899130438,0.40480038092626475,0.063234099345769831,0.058042090449536746,-0.045802006088716186,0.5264088214430912,0.15506175871462957,-0.011803063563853505,0.42763973794322041,0.22926061931715305,0.022534065366707361,0.32971806732151954,-0.15261364526855303,0.90128604194512474,0.1708100758677315,0.39987406998517822,0.33823419931451576,0.32187376228979381,0.14918592932482272,0.32360046846218693,0.22410650208833957,0.28804316682704179,0.20497602315759048,0.39688519000837769,0.5623437836699382,0.48834656769525825,0.45096717883274501,0.41805723116156518,0.4292969120981141,0.34530571966471912,0.40260423454968958,0.10853003015381496,0.11045697236020639,0.048733785303031782,0.11892539388688816,0.028854419157877991,-0.085224302572674299,-0.28826013104405823,-0.030265658402192232,0.18217725450343639,0.28783682002520544,-0.18217725450343639,-0.078260696963750126,0.10904299893470054,-0.047465968193788455,-0.3326924180504644,-0.18326717887929625,-0.090317761442437972,0.055074676511526782,-0.41553366721425888,0.088149940954256892,-0.53236047652609497,-0.39827445053662547,-0.2686988555573166,0.31837436509607314,0.30416237408434627,0.18999050239001608,-0.022806512789408734,-0.045148719040717211,0.081850534416380544,0.13753857300215425,0.13452922061032807,0.080941790126839816,0.13693808379708575,0.08341082069021355,-0.0033896242512686308,-0.017017208258736493,0.24961062163247094,0.16364521392052572,0.27594855512027322,0.248977912727078,0.30156406388608348,0.20162814109959878,0.90975993061541183,0.86616492412675994,1.0000000000000002,0.08565909098603755,-0.14639173072611025,-0.12870520591268586,0.0015070298255431384,0.42898323365068552,0.082892500053222518,0.025469457304847239,0.23736362681272796,0.45664154431124476,0.10887044900747192,0.33054357410653235,0.092621243416477372,0.18755447110200116,0.030506857097674579,0.05740382029757353,-0.014832588936789879,0.020931284296536738,0.17285169368131961,0.10774913120485487,0.21125282934375025,0.1297388487604286
toh_trial-5_perStep_time,0.56283479678594783,0.35140782359081835,0.23362301860500398,0.10753447229388755,-0.28087244588540072,-0.2510711147974416,-0.13157246787980059,-0.13157246787980059,-0.28567890772378651,0.19430636103045779,-0.21586215103501788,0.095962559828132621,0.098957583850464825,0.095743364112214888,-0.065621701440741947,0.080642735507156255,-0.028923823825827068,0.00039787098928357599,-0.036783725991740991,-0.099655662657848337,-0.040389721337892405,0.3384082419570289,-0.10789014107017517,-0.12581510675549157,0.25885938511835527,-0.064272496987950734,-0.1525709613452535,-0.029152116240901912,0.21672121067049011,0.26024581023964594,0.03166705334768178,0.030855792604130565,-0.18391713689263572,0.073051297589068614,-0.32651639619474893,-0.19821749617869358,0.50536033686952853,-0.048055467454889582,-0.14356228379301078,-0.23045518679863816,0.049722687209527029,0.0025933555065469249,0.20253852351147802,0.19982054444264902,0.0091516221230027693,-0.0045014862486280598,0.0022809434383747515,-0.27770571060213273,-0.22344731992223557,0.017738093152890388,0.17470673120274666,0.40284871272229572,-0.3803006230016252,0.17426269998242122,-0.061862306705885092,-0.37050171583466496,-0.069155609628794162,0.37050171583466496,-0.3096179448089369,-0.31776523539619272,-0.35205882390710286,-0.010836204646559508,0.0067753829053817886,-0.24506215644387477,-0.0074125830908000874,-0.21591234283539987,0.50566160221670486,-0.42060380709189038,-0.12333765424214202,-0.13492171940940575,0.05090230690860309,-0.12014545312500577,0.31753986303956894,-0.090701082979324207,-0.10679161271078765,-0.087657014704374259,-0.066770177904990277,-0.085476851036363807,-0.13616808852790882,-0.065900835761280516,0.095380886073045526,-0.27107176143451972,-0.25405595621532018,-0.051673094900572675,0.35112333095799919,-0.10485971098506341,-0.24427511669518914,0.006153476079907438,0.32506065835910913,-0.26013445596078688,0.021957936855707839,0.08565909098603755,1.0000000000000002,-0.28488593540054469,-0.17283392762428734,-0.15353811620853017,0.20668320107160534,-0.043163841311097767,-0.21619495195961244,0.11613250651986065,0.19433416439575815,0.39603319538220577,0.2958648199619508,0.72169044438104824,0.66617268606550839,0.35001165032499687,0.39425856007283111,0.32167035911392761,0.094321785074517925,-0.1945201269640606,-0.13084099611295505,-0.11335521607593502,0.4701006562389155
toh_trial-6_total_steps,-0.080649854587879446,-0.093317665065049349,-0.20973995754292876,0.031886438512048025,0.099768654053564054,0.0046640972602045487,-0.095026783315970545,-0.095026783315970545,-0.013267719409555078,-0.16337931574273071,0.22961803757855448,0.097929674357235028,0.012759339429555703,0.165338362685508,0.18830716766159086,-0.047775271887773682,-0.16434998875359447,-0.0088716812643098754,0.0035951319002388263,-0.30897708775202171,-0.13334958091371885,-0.073877046833419155,-0.0024771745581581013,-0.11946740191475856,-0.08571456751225387,-0.3383523918455601,-0.09398069614063112,-0.20105676127464456,-0.35574135946119673,-0.36757466031021546,-0.083387706451068591,-0.16743280245857306,0.10500560717793121,-0.015326923590870851,-0.15054362868328286,-0.27137382881199651,-0.29878585379974354,-0.019344118387216395,0.058256613606154507,-0.031529387921895295,-0.11356910920519116,-0.077417128896536763,-0.23597684161540683,-0.19394888370200694,-0.11150684706724834,-0.11683112021818497,-0.11899112475144126,0.19362842894788324,0.2327005382865438,-0.2629793689839528,-0.087630814439571658,0.069922796549407459,0.25854471501985166,-0.19215036056222054,-0.2558838443096475,0.090035370446303914,0.18854826142769723,-0.090035370446303914,0.049261501753592209,0.013840153442296187,0.13589703067535622,0.17348913342087022,-0.1772520308275562,0.16904485515840847,-0.070206512631623322,0.27137983820062833,-0.17800739044677244,-0.024847093533720221,-0.21664561384308267,0.75162973623435092,0.11171839837128412,0.27734601197782188,-0.10573886520424286,0.43053055781696653,0.46107497798620634,0.36812060924228407,-0.20667612663510898,0.14270018564216605,0.099618704023179142,-0.10510592072940746,-0.46488889126170546,-0.21118466338577166,-0.15408836798217751,-0.32901471379248842,-0.29174948254046362,-0.34843433103494731,-0.33131887180234543,-0.35928591105880681,-0.0035782132050995777,-0.097119972248061487,-0.22073378547244296,-0.14639173072611025,-0.28488593540054469,1.0,0.82617769609076197,0.8652387983273645,0.36813129871001604,-0.24122168540463163,-0.35257640922560629,-0.22220041230482759,-0.10329625528998637,-0.16824397750563236,-0.24288972437278014,-0.35821207619221701,-0.20855977003113821,-0.13813616189384631,-0.14019786349717825,0.033257033275319328,0.28663454759474566,0.26012832129576069,0.28525691890076499,0.35379488963802069,-0.029229156601775875
toh_trial-6_excess_steps,-0.055539735820222626,-0.057059993295114478,-0.28885226302225986,-0.1308626398407858,0.16535348744474274,-0.24262217428102717,-0.21761512191789978,-0.21761512191789978,0.16000064662575697,-0.073088087102787039,0.35608266228171137,-0.017132091628488444,0.092237249774865332,0.12214880653137408,0.36918527292287268,0.10474305451486947,-0.12061338734706235,0.14014680206785524,0.033220451037106323,-0.17544313631786884,-0.12898832474072114,-0.18857826628644167,0.12440626696335418,-0.04993799694902111,-0.194180544600003,-0.32064155575586384,-0.34914612924139948,-0.17948399992230415,-0.26238040786714484,-0.11434624162210044,-0.063916708956747101,-0.12815679319708184,0.033310583766242227,-0.063001637314545139,-0.060484446503107837,-0.14823409781385236,-0.23926880454502378,-0.11122742007808427,-0.023127586318756988,0.11416483834125683,0.074062446487675931,0.050344051264801203,-0.10690084921199575,-0.1037873288636781,-0.029102532410453647,-0.11660715536382632,-0.076801878161068871,0.053310504100319012,0.10681665758058846,-0.21606802121044966,0.057873557881979787,0.24048229373810023,0.12043902209773466,-0.11137144571456621,-0.33048856611860511,-0.071686221159174821,0.20775870345273567,0.071686221159174821,-0.09139108536702395,-0.14500463535879332,-0.0049064302458778613,0.19631653363877657,0.0039252762966601922,0.14633440100627168,0.12254930141543156,0.12474070204703713,-0.052806807360227803,0.32836904297259584,-0.048920781705882814,0.90975838583681023,0.34996805693719185,0.3422838627685445,0.21599576048067473,0.6157563115335285,0.64721982096995911,0.67745418798351398,-0.045056436120866544,0.11954405823498773,0.068803906467825637,-0.060533769973665379,-0.30642644538479569,-0.19394005028192443,-0.15544359064818244,-0.2516078780967867,-0.20068232090987537,-0.30292145915046015,-0.23946235007492764,-0.2772001175956495,0.20855626320001927,-0.11628846488374325,-0.16760312425906804,-0.12870520591268586,-0.17283392762428734,0.82617769609076197,1.0,0.9093490135883544,0.6285718303748109,-0.14783853760889376,-0.2592727828057107,-0.19179173591794405,-0.17017577305716169,-0.1603585818347745,-0.14079843932257577,-0.2122874696122099,-0.17168529643580285,-0.18627987965655915,-0.16544189668006953,0.066327321263178959,0.51355253524486399,0.2006747436039393,0.30558277430867326,0.36042205000564237,-0.01930964078727616
toh_trial-6_absolute_time,0.033896154150524979,-0.10349297784480009,-0.25606088852196013,-0.0072754905776402611,0.3069360143281471,-0.10739986808122674,-0.10786582362311381,-0.10786582362311381,0.0022003217562449801,-0.076104933940292788,0.093698775645785715,0.13411308582790235,0.059160564230363123,0.080872266489614056,0.48971384975289672,0.081392240384559209,-0.091590828078175576,0.1922853362982874,0.071026178893701483,-0.2496599557255153,-0.042433418101039663,-0.049056072311512794,0.0038642569849000391,-0.051884621971011735,-0.068940684650844561,-0.27717823857921314,-0.27028422099367388,-0.1339489907124517,-0.28366182036591953,-0.072489091818869519,-0.039269969496190611,-0.085296618503138438,0.11157261076915546,-0.00045694925092770099,-0.084720094039618346,-0.12349356014457473,-0.21269293151257343,-0.070147421100689653,0.049857856691324254,0.11917363525021653,0.090638410899818292,0.077678302842385777,-0.15354832538185961,-0.10273156079630817,0.002368691616668246,-0.070351103571985291,-0.036162594932453399,0.11140927971765321,0.17939300554260018,-0.22880939834735173,0.021748813534880871,0.19231887075208248,0.1944670266627519,-0.17133012511774529,-0.2258613148448517,-0.00023782966637334401,0.25569903148947365,0.00023782966637334401,0.018980506675558232,-0.043015239163275709,0.12610006380228136,0.075828003963568591,-0.1400982624153185,0.1578924159392294,0.057092887939620203,0.041287424442857441,-0.096768684064627783,-0.11477109771644788,-0.25182504055318422,0.77064049656683775,0.29465215623569896,0.35975640843228485,0.098907584289444461,0.70399065785697912,0.7401722056590182,0.64022934266487508,-0.1309742611510889,0.093193401351976263,0.034475750087515626,-0.082102274349842366,-0.33870388795493561,-0.19101922356025708,-0.16868256362259221,-0.25484116175495264,-0.23658436391247414,-0.29226705575937983,-0.25986317034778506,-0.27651769702382606,0.092356737843670739,0.017340244081425829,-0.080299823365466649,0.0015070298255431384,-0.15353811620853017,0.8652387983273645,0.9093490135883544,1.0,0.70130087239805916,-0.19270415594641421,-0.28387020272839669,-0.18599621864839891,-0.099143966531399438,-0.19804439177627814,-0.18883125699929632,-0.24120079261618529,-0.086959367266109255,-0.20147381794254329,-0.17308901626399859,-0.057748006129620555,0.27305318000027001,0.082457708514595107,0.1719149094464715,0.16455251024185186,-0.022453855991149369
toh_trial-6_perStep_time,0.091956998731558909,-0.1970986242171959,-0.32603851182542876,-0.089138433971281392,0.33130073190741016,-0.11534858094982119,-0.16935972853261896,-0.16935972853261896,0.042418356570206962,0.15640365410161741,-0.10730358897172093,0.19382925567369921,-0.10864916548214361,0.14749132934634995,0.45060133351788101,0.30848400887175698,-0.18601760405906256,0.28170521751852362,-0.0072335267879088351,-0.25052244849011973,-0.030769071708978409,-0.0083566852147852477,0.048855953940277051,-0.0046907608994070293,-0.087696698500679085,-0.26093062698626035,-0.33537143857345864,-0.025822375919005686,-0.071542504932551654,0.3894855776026161,0.010493903758504071,0.1013935981701788,0.10594742088656073,0.11184881298666378,-0.02923290242187997,0.11931769825388876,0.028640619888331904,-0.001515809324794982,0.021025971269855264,0.3315574677409594,0.41420121428882006,0.28646571891307571,0.13610437643497264,0.24797927903940481,0.21064231511695938,0.068553813576551326,0.14395737523269284,-0.049505008433151906,0.046612014822653099,-0.036008110577998326,0.17569344532105804,0.31110310776975825,-0.066732188447974697,-0.14463401441527027,-0.28474639612135566,-0.092351364863531266,0.27654044602965078,0.092351364863531266,-0.20254523084723755,-0.14824007390471802,-0.11019261255315857,-0.084328772396244214,-0.06793436404557876,0.022029160455701257,0.045941721710064796,-0.2397393435937174,-0.017514462262511386,-0.3078294323391359,-0.29951136246646465,0.71526127780723736,0.38617936236404599,0.22764160774096334,0.40859613441933107,0.59209783903492352,0.60787011036181582,0.6375268379162855,-0.031950935759312148,0.035938583026051851,-0.041736682169561223,-0.054883142575722479,-0.076127274866754316,-0.16384404616773846,-0.16693668886835727,-0.0091095605434636379,0.11273838797823038,-0.14002061477618821,-0.15003222981185788,-0.068198316913904197,0.3054853042697131,0.3066006585952214,0.37455553057704499,0.42898323365068552,0.20668320107160534,0.36813129871001604,0.6285718303748109,0.70130087239805916,1.0000000000000002,-0.052344951148047186,-0.13183258672099024,-0.0031855786881597715,0.056313868342993859,-0.16415706293090293,-0.019560559034761692,0.1313505014478655,0.26940450312411895,-0.30167687648977592,-0.26400284856919742,-0.17302165983270365,0.34237424146879686,-0.016372102711617157,0.036352198115396452,0.090753977690599591,-0.014398776690654388
toh_trial-7_total_steps,0.089975927607560638,0.12525264283944393,-0.17671893324136426,0.053306536614533509,0.25198807678224994,-0.0039363504555823409,-0.41884052151382339,-0.41884052151382339,0.083372783088929647,0.12314180453292324,0.29261884498063734,-0.070909049068157509,-0.16821646555215125,-0.020172543189808271,-0.11148954952559438,0.64859795151179911,-0.059015426633008572,0.43934414026160673,-0.094488581318766987,0.257736630456945,-0.044913983007023178,-0.19005072626701025,-0.13168971125364506,-0.35155122891588469,0.0078696886581728978,0.19621033468051424,0.29724455335365796,-0.29246848844649281,0.51239075352913954,-0.6298766039893049,-0.2724265462354622,-0.15546018384589147,-0.26873542055333371,-0.041169203234738168,0.11364777873859382,-0.023538608033274157,-0.089536252216720139,-0.21294999874161374,-0.094453471620331422,-0.23702647767859092,-0.13539351473367323,-0.36762333860674445,-0.0001982181258346919,0.14508094442801112,-0.21805801629178898,-0.079627063226958825,-0.15362567763227039,-0.021109901801148898,-0.015366709796544793,0.3198703624846887,0.33874054673933951,-0.24936193917242297,0.17030497170042738,-0.04503737521575045,-0.25538332944996056,0.18573482131113214,0.39894126630578408,-0.18573482131113214,-0.014539673972179422,0.026293705358522743,0.055328561547143162,0.041541981586721857,-0.1566378581928892,-0.14166743999737161,-0.15036242846754941,0.1965001953403149,-0.054638723685580926,0.13866264851977805,0.5050813786002768,-0.25908864276985455,-0.10887763536328258,0.067144739938520381,-0.20355455837543643,-0.011464934129557014,-0.055602766720841988,-0.06720534940635596,-0.089697391020224684,-0.016082853463328155,-0.086366908682400795,-0.047787687714741171,-0.23319840161940283,-0.15682873307747747,-0.2603946005722812,-0.39906000336343411,-0.52824638364211129,0.12962162991622742,0.24028172519756333,0.097076189539143334,-0.083298465602872879,0.090948674797408688,0.15547105848025183,0.082892500053222518,-0.043163841311097767,-0.24122168540463163,-0.14783853760889376,-0.19270415594641421,-0.052344951148047186,1.0,0.88968665922659573,0.90359104660664913,-0.39178618107188606,-0.42498162648410853,-0.26880040590225018,-0.25296967042396729,0.1262222417189767,0.05249373738117482,0.049208140399412438,0.035869666977961179,-0.030062195729797458,-0.026604941232637663,0.041129181393706173,0.044965946401358037,0.1784610058876358
toh_trial-7_excess_steps,-0.17073594468625808,-0.059586663477074732,-0.19846016548592232,-0.16924170864446789,0.23243682421581688,0.16971440089499487,-0.37497413452300449,-0.37497413452300449,0.023133570136142069,0.11057875321325535,0.18701358333827792,-0.17692858225668992,-0.25067897602026418,-0.14794918613868877,-0.16444988571838179,0.49493446529484464,0.035056939435191566,0.30843922005114494,-0.18269716611429063,0.28647262593888601,-0.048485110072303765,-0.3509070990883249,-0.19828359851175856,-0.16069955020734711,-0.25901147833910593,0.19979824322521791,0.34136604265189252,-0.27039925981126356,0.48812954951063625,-0.33714708062147192,-0.11203507279241696,-0.13058641173179344,-0.16174278479553764,-0.11413436825255881,0.29861407094609066,0.16148617773928145,-0.14352250905602146,-0.11122353202702988,-0.12375260905235864,-0.053047454337663773,-0.054159053272489203,-0.20839150881454033,-0.014963490867945253,0.18751021793985942,-0.090774773641936868,-0.05792198071718193,-0.077112981974536157,-0.048220977988798652,-0.034302898116879407,0.38592649929640671,0.29532880225743274,-0.29138433903259325,0.14185434765154697,-0.017649866092796652,-0.033229362321215108,0.19276063265015286,0.32114816140009672,-0.19276063265015286,0.085020268769701507,0.078793328496385859,0.15155906314267026,0.022228644029826806,0.0072657715667564914,-0.06715730454579949,-0.195239742976548,0.17453801316175582,-0.038363783339766304,0.29426514262766973,0.54603233046325605,-0.3423693256011841,-0.21010846609617642,-0.0029306034829883957,-0.31382730078799614,0.082780121869342194,0.024098772950972729,-0.0022007101467511735,-0.17224316303142323,-0.20152277239880395,-0.23505362286770232,-0.16588623110756751,-0.14814724687459072,-0.0050792200691099779,-0.090072406350392459,-0.23673477838239151,-0.48208288788345327,0.14814097630316259,0.25563295984387768,0.063835974170965579,-0.23359951380477134,0.10491675356741756,0.10623884105183148,0.025469457304847239,-0.21619495195961244,-0.35257640922560629,-0.2592727828057107,-0.28387020272839669,-0.13183258672099024,0.88968665922659573,1.0,0.73670672970650519,-0.2929101121427844,-0.39143462088055347,-0.22601142524103213,-0.25032776923024191,-0.038593899163336061,-0.0098587219332037009,-0.036872619086305618,-0.09515744884419497,-0.16922415563135271,-0.088898014338622114,-0.078531116785567082,-0.11320064826341167,-0.055056863433890241
toh_trial-7_absolute_time,0.15291241879542855,0.28338585661776799,0.068131782317001399,0.16894835415643722,0.29710491823826179,0.0032451070961528245,-0.31241745958021011,-0.31241745958021011,0.012998453288039424,0.20768216769778897,0.25310816766066213,0.12014407453668995,-0.24135471093114425,-0.11003803657930133,-0.13690441485627808,0.58866272383704454,-0.14620646851039404,0.55729038890508631,-0.11149343793260071,0.14035007492689688,-0.081273362016025502,0.0094722660406591531,-0.1718123181923088,-0.1746243210224088,0.17422040369685241,0.19692300722379016,0.38868049124417736,-0.092931520597715742,0.31821281937906304,-0.63225052350192645,-0.29659822049668744,-0.054504481174540723,-0.23841203486967363,0.030505986818368257,-0.054619324071400646,-0.1067773229620582,-0.00081185872355803981,-0.24962207482251378,-0.021830100756153763,-0.27135517971784517,-0.10809771328638605,-0.32400983238530767,0.16102329049884079,0.16165256840400208,-0.19349896933189395,-0.033165167468209023,-0.11640595310877612,-0.13584575485065487,-0.14638695229390244,0.41840409023552633,0.39458775876895796,-0.088792746181935292,-0.044442619791119756,-0.056052369648743293,-0.3493795210992392,0.093907143968058923,0.30082101072762329,-0.093907143968058923,-0.22133661046154265,-0.14712113445510544,-0.18074460760930289,0.067614301175432046,-0.14166248202310078,-0.12007598179361047,-0.11404147482690158,0.0031730085825471227,0.13704814594955503,-0.019714370052545834,0.54803079043580616,-0.4192879749383665,-0.043181034272229295,0.094897970306856594,-0.10606965243972936,0.0033781772515077322,-0.038005485986331432,-0.031192185227327064,-0.10511365379821273,0.01476105468026406,-0.071081054543493311,-0.045719107582868256,-0.1595397697102314,-0.21465903536233946,-0.30397456351885532,-0.35288480820410489,-0.38320824981768925,-0.0025874218859673636,0.12996145007135057,0.021441837621110609,0.12154079361837887,0.15205711818538725,0.22771181865581427,0.23736362681272796,0.11613250651986065,-0.22220041230482759,-0.19179173591794405,-0.18599621864839891,-0.0031855786881597715,0.90359104660664913,0.73670672970650519,1.0000000000000002,-0.087117985298565681,-0.2737203505480798,-0.12040965023358778,-0.1955383705970648,0.17040773413943872,0.19311829745617365,0.22233045710453392,0.1724301644814214,0.029107799908541222,-0.15355342303783417,-0.097254827086037526,-0.033459664423324965,0.39956749899288241
toh_trial-7_perStep_time,-0.17262571750942021,0.16241309408744276,0.48989281480410274,0.031556433575397183,0.016321859025247437,0.30092052212716769,0.22283815644666707,0.22283815644666707,-0.19205605404936235,0.17287016967702729,-0.18199241857131149,0.55307103748954256,-0.25483535709025684,-0.25935286007292457,-0.14778995419753543,-0.25572804109604735,-0.14283122290222092,0.09516800128004399,-0.10305912906118263,0.025579386992608134,-0.11716604727842819,0.4211951293392252,-0.05907790987179428,0.47498256275919171,0.11360070424776379,0.21200701346617976,0.11421578978680365,0.50423210363145465,-0.33392012295482904,0.6847598700575549,0.37341824729242917,0.38249747167092074,0.25486188690558731,0.1625189728843964,0.0092656830900351428,0.16134218319767255,0.32705682207436143,0.14739890062875274,0.18146004036368993,0.17701076013738951,0.2725721191699868,0.4670076709114957,0.2991065618973775,0.16979808871626162,0.37094458087571619,0.24313744481571387,0.31853953384284589,-0.30101562353492117,-0.3543762428906933,0.24074218706378908,0.14866237250261821,0.33682856006387996,-0.4178355895688835,0.063661863845768732,0.029574639650964012,-0.25284549339634493,-0.26834330274468982,0.25284549339634493,-0.28739159662426822,-0.32307629882307398,-0.42663192793233939,0.05909629284211286,0.12689661505454924,0.022596909562989976,0.053368917472047327,-0.40503520753649908,0.28955369044444768,-0.18607126874669336,-0.31795942877135808,-0.29984953644620976,0.1374528335819761,0.064984123655145595,0.18376148157116992,0.022816858916487531,-0.0056559786913017458,0.10243137391824926,-0.046477092106297725,-0.063638128433930241,-0.076406618460767281,-0.067305694404279887,0.28070073431765541,0.024957345795995865,0.065664439597675525,0.38262528583222721,0.41606472543352652,-0.10681777103088402,-0.096162947924264844,-0.068732254959973496,0.32237689173107148,0.32144577965952409,0.19942435745356518,0.45664154431124476,0.19433416439575815,-0.10329625528998637,-0.17017577305716169,-0.099143966531399438,0.056313868342993859,-0.39178618107188606,-0.2929101121427844,-0.087117985298565681,1.0,0.51762035235704518,0.56417386614653531,0.33203258121780177,0.0038161738012588184,0.2564911783740928,0.27920133450450768,0.19662787225953193,-0.022401608049546579,-0.19256705498133725,-0.27305878289835417,-0.14744432842714128,0.22608856853106957
toh_trial-8_total_steps,0.12003218440296944,0.51902660863927197,0.4954889903883819,-0.01844431395592705,-0.22959868447070508,-0.067219118838643149,0.13009594656420539,0.13009594656420539,-0.087290215068864266,-0.088186444074582537,-0.10470517427858385,0.36955791679408329,0.10768975875124238,-0.015704275695035068,-0.19942693964350852,-0.34109309121852655,-0.090486846819202271,0.0020436524695614257,0.010799397713887909,0.10400810414747814,-0.13745198752169346,0.5215043056345231,-0.037318302765293937,0.056960253506713444,0.43055725372661335,0.13613149057316887,-0.17802309517061621,0.072667287252720744,0.023961260927799488,0.79774761097717428,0.064473263694801275,0.26797140675783898,0.14803603491267131,0.20853673689890112,-0.16543926791771801,0.086669902073380586,0.55799321201052143,0.16693361035645388,0.16070180898680456,-0.059124650221090036,0.0094026867092761885,0.30066448019038033,0.27487621728694656,0.12895964765573989,0.14243491919241658,0.25050824728768889,0.20579291032260982,-0.22176154732332748,-0.22112045334578212,0.063170367554836793,0.083564792868935006,0.45756969221137089,-0.46617558124933839,-0.029550755155998528,0.0060758313686220993,-0.26295468504232133,-0.17880107970027531,0.26295468504232133,-0.33520824273821981,-0.25275818755305329,-0.30492086215619985,0.1135375027336456,0.35277251119992914,0.13735957056227799,0.058777777381814271,-0.26103065479648996,0.48258940937341083,0.30854577165860586,-0.010227523103104472,0.33965049139239195,0.25097400988688112,0.32516000473650825,0.12903936830434334,-0.11430898735174559,-0.12235009118747395,-0.014634085432988489,0.0074676342480974895,0.033558905266455337,0.044069648135451465,0.02573490431001894,0.15393797880065085,0.048155854761738566,0.080410770460803485,0.43084165697480309,0.50451635021059138,0.17694423629678049,0.045170256360124034,0.1368842693714811,0.04632697545919752,-0.02886279336803536,0.052133053400278857,0.10887044900747192,0.39603319538220577,-0.16824397750563236,-0.1603585818347745,-0.19804439177627814,-0.16415706293090293,-0.42498162648410853,-0.39143462088055347,-0.2737203505480798,0.51762035235704518,1.0,0.88167705925334339,0.60921690024521225,-0.075883405541471466,0.6371714127857232,0.63892627472531538,0.54023698692981748,-0.028681781474646648,-0.0072635886636701679,0.012104963358927814,-0.01639118313424032,0.28946909495135775
